QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.282400	149.005420	582.099976	1
1	0	3	84	0.000000	0.000000	0.000000	0.000000	-35.282260	149.005535	50.000000	1
2	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.279340	149.005956	90.000000	1
3	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.279220	149.008629	90.000000	1
4	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.281621	149.008478	80.000000	1
5	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.282591	149.000948	80.000000	1
6	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.283680	148.986098	100.000000	1
7	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.286573	148.976862	80.000000	1
8	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.278993	148.961187	90.000000	1
9	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.278924	148.957969	90.000000	1
10	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.278567	148.954295	650.000000	1
11	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.277520	148.944454	650.000000	1
12	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.276780	148.937791	90.000000	1
13	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.277161	148.926139	90.000000	1
14	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.277908	148.914386	90.000000	1
15	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.280597	148.910092	90.000000	1
16	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.287639	148.905032	100.000000	1
17	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.298553	148.899456	100.000000	1
18	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.314953	148.895992	95.000000	1
19	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.321681	148.894669	90.000000	1
20	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.322125	148.893761	736.000000	1
21	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.326569	148.888633	1168.000000	1
22	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.322971	148.872382	1168.000000	1
23	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.319618	148.866088	1473.000000	1
24	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.317580	148.863468	1473.000000	1
25	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.315575	148.865733	1473.000000	1
26	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.317866	148.868641	1473.000000	1
27	0	0	177	23.000000	5.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
28	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.319434	148.866087	1168.000000	1
29	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.317567	148.863670	1168.000000	1
30	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.315799	148.865727	1168.000000	1
31	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.317854	148.868305	1168.000000	1
32	0	0	177	28.000000	5.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
33	0	0	188	0.000000	0.000000	0.000000	0.000000	-35.318942	148.868991	1168.000000	1
34	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.318979	148.869148	1168.000000	1
35	0	0	31	0.000000	0.000000	0.000000	0.000000	-35.319433	148.870849	1168.000000	1
36	0	0	31	0.000000	0.000000	0.000000	0.000000	-35.325236	148.888407	742.000000	1
37	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.321977	148.893613	742.000000	1
38	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.321495	148.894583	90.000000	1
39	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.314822	148.895477	90.000000	1
